lat,lon,loss_dB,best_sf(-1=unreachable)
30.30983,94.78367,70.04,7
30.30983,94.78550,63.86,7
30.30983,94.78733,61.93,7
30.30983,94.78917,63.77,7
30.30983,94.79100,57.88,7
30.30983,94.79283,82.71,7
30.30983,94.79467,39.69,7
30.30983,94.79650,40.00,7
30.30983,94.79833,40.32,7
30.30983,94.80017,106.03,7
30.30983,94.80200,102.10,7
30.30983,94.80383,135.24,7
30.30983,94.80567,129.65,7
30.30983,94.80750,130.90,7
30.30983,94.80933,130.61,7
30.30983,94.81117,132.88,7
30.30983,94.81300,132.23,7
30.30983,94.81483,139.10,7
30.30983,94.81667,136.59,7
30.30983,94.81850,131.84,7
30.30983,94.82033,133.22,7
30.30983,94.82217,136.48,7
30.30983,94.82400,136.94,7
30.30983,94.82583,143.83,9
30.30983,94.82767,147.12,10
30.30983,94.82950,142.70,8
30.30983,94.83133,138.97,7
30.30983,94.83317,144.19,9
30.30983,94.83500,142.03,8
30.30983,94.83683,146.53,10
30.30983,94.83867,149.17,11
30.30983,94.84050,158.63,-1
30.30983,94.84233,157.54,-1
30.30983,94.84417,155.48,-1
30.30983,94.84600,152.94,12
30.30983,94.84783,136.56,7
30.30983,94.84967,145.38,9
30.30983,94.85150,144.78,9
30.30983,94.85333,154.05,-1
30.30983,94.85517,150.97,11
30.30983,94.85700,146.18,10
30.30983,94.85883,158.81,-1
30.30983,94.86067,157.51,-1
30.30983,94.86250,154.40,-1
30.30983,94.86433,150.43,11
30.30983,94.86617,148.26,10
30.30983,94.86800,146.05,10
30.30983,94.86983,152.48,12
30.30983,94.87167,145.37,9
30.30983,94.87350,144.62,9
30.30983,94.87533,150.79,11
30.30983,94.87717,150.24,11
30.30983,94.87900,157.28,-1
30.30983,94.88083,152.41,12
30.30983,94.88267,157.23,-1
30.30983,94.88450,157.12,-1
30.30983,94.88633,161.54,-1
30.30983,94.88817,159.44,-1
30.30983,94.89000,159.62,-1
30.31167,94.67000,161.08,-1
30.31167,94.67183,160.24,-1
30.31167,94.67367,155.34,-1
30.31167,94.67550,159.85,-1
30.31167,94.67733,158.03,-1
30.31167,94.67917,157.43,-1
30.31167,94.68100,152.84,12
30.31167,94.68283,148.49,10
30.31167,94.68467,143.04,9
30.31167,94.68650,143.67,9
30.31167,94.68833,142.59,8
30.31167,94.69017,141.86,8
30.31167,94.69200,143.09,9
30.31167,94.69383,140.42,8
30.31167,94.69567,133.74,7
30.31167,94.69750,146.17,10
30.31167,94.69933,146.03,10
30.31167,94.70117,146.26,10
30.31167,94.70300,146.46,10
30.31167,94.70483,146.70,10
30.31167,94.70667,147.08,10
30.31167,94.70850,147.48,10
30.31167,94.71033,147.75,10
30.31167,94.71217,147.72,10
30.31167,94.71400,148.20,10
30.31167,94.71583,148.19,10
30.31167,94.71767,146.76,10
30.31167,94.71950,147.21,10
30.31167,94.72133,143.42,9
30.31167,94.72317,135.00,7
30.31167,94.72500,138.46,7
30.31167,94.72683,132.42,7
30.31167,94.72867,135.10,7
30.31167,94.73050,133.56,7
30.31167,94.73233,131.80,7
30.31167,94.73417,132.16,7
30.31167,94.73600,129.25,7
30.31167,94.73783,129.38,7
30.31167,94.73967,140.34,8
30.31167,94.74150,141.86,8
30.31167,94.74333,139.34,7
30.31167,94.74517,43.09,7
30.31167,94.74700,42.75,7
30.31167,94.74883,42.41,7
30.31167,94.75067,112.60,7
30.31167,94.75250,103.85,7
30.31167,94.75433,112.92,7
30.31167,94.75617,118.87,7
30.31167,94.75800,74.42,7
30.31167,94.75983,84.04,7
30.31167,94.76167,111.18,7
30.31167,94.76350,121.97,7
30.31167,94.76533,124.52,7
30.31167,94.76717,129.04,7
30.31167,94.76900,120.58,7
30.31167,94.77083,117.69,7
30.31167,94.77267,116.05,7
30.31167,94.77450,113.76,7
30.31167,94.77633,101.05,7
30.31167,94.77817,63.91,7
30.31167,94.78000,53.33,7
30.31167,94.78183,73.51,7
30.31167,94.78367,78.56,7
30.31167,94.78550,60.56,7
30.31167,94.78733,54.49,7
30.31167,94.78917,57.60,7
30.31167,94.79100,50.13,7
30.31167,94.79283,40.47,7
30.31167,94.79467,39.11,7
30.31167,94.79650,118.77,7
30.31167,94.79833,39.83,7
30.31167,94.80017,40.20,7
30.31167,94.80200,40.58,7
30.31167,94.80383,40.95,7
30.31167,94.80567,139.04,7
30.31167,94.80750,136.62,7
30.31167,94.80933,128.79,7
30.31167,94.81117,135.65,7
30.31167,94.81300,128.68,7
30.31167,94.81483,137.70,7
30.31167,94.81667,136.07,7
30.31167,94.81850,133.49,7
30.31167,94.82033,118.47,7
30.31167,94.82217,133.06,7
30.31167,94.82400,139.86,7
30.31167,94.82583,144.90,9
30.31167,94.82767,144.58,9
30.31167,94.82950,145.09,9
30.31167,94.83133,142.69,8
30.31167,94.83317,147.51,10
30.31167,94.83500,149.23,11
30.31167,94.83683,142.42,8
30.31167,94.83867,147.39,10
30.31167,94.84050,152.21,12
30.31167,94.84233,156.36,-1
30.31167,94.84417,154.69,-1
30.31167,94.84600,153.10,12
30.31167,94.84783,149.92,11
30.31167,94.84967,142.98,8
30.31167,94.85150,143.47,9
30.31167,94.85333,154.61,-1
30.31167,94.85517,150.25,11
30.31167,94.85700,148.71,10
30.31167,94.85883,158.99,-1
30.31167,94.86067,159.30,-1
30.31167,94.86250,157.70,-1
30.31167,94.86433,153.53,12
30.31167,94.86617,149.23,11
30.31167,94.86800,147.58,10
30.31167,94.86983,147.11,10
30.31167,94.87167,151.45,11
30.31167,94.87350,154.50,-1
30.31167,94.87533,146.00,9
30.31167,94.87717,152.64,12
30.31167,94.87900,140.59,8
30.31167,94.88083,149.94,11
30.31167,94.88267,154.00,12
30.31167,94.88450,154.99,-1
30.31167,94.88633,159.87,-1
30.31167,94.88817,161.30,-1
30.31167,94.89000,160.11,-1
30.31350,94.67000,158.37,-1
30.31350,94.67183,154.25,-1
30.31350,94.67367,157.48,-1
30.31350,94.67550,156.97,-1
30.31350,94.67733,156.88,-1
30.31350,94.67917,157.84,-1
30.31350,94.68100,146.15,10
30.31350,94.68283,143.12,9
30.31350,94.68467,143.26,9
30.31350,94.68650,142.11,8
30.31350,94.68833,139.90,7
30.31350,94.69017,141.19,8
30.31350,94.69200,139.09,7
30.31350,94.69383,134.49,7
30.31350,94.69567,144.45,9
30.31350,94.69750,144.85,9
30.31350,94.69933,145.12,9
30.31350,94.70117,145.74,9
30.31350,94.70300,145.92,9
30.31350,94.70483,145.90,9
30.31350,94.70667,145.89,9
30.31350,94.70850,146.32,10
30.31350,94.71033,146.68,10
30.31350,94.71217,147.10,10
30.31350,94.71400,147.03,10
30.31350,94.71583,146.92,10
30.31350,94.71767,146.80,10
30.31350,94.71950,145.75,9
30.31350,94.72133,143.36,9
30.31350,94.72317,131.80,7
30.31350,94.72500,137.70,7
30.31350,94.72683,132.46,7
30.31350,94.72867,133.70,7
30.31350,94.73050,132.44,7
30.31350,94.73233,128.32,7
30.31350,94.73417,128.62,7
30.31350,94.73600,124.63,7
30.31350,94.73783,125.40,7
30.31350,94.73967,122.14,7
30.31350,94.74150,131.30,7
30.31350,94.74333,132.70,7
30.31350,94.74517,120.04,7
30.31350,94.74700,119.95,7
30.31350,94.74883,42.13,7
30.31350,94.75067,110.10,7
30.31350,94.75250,115.04,7
30.31350,94.75433,127.09,7
30.31350,94.75617,93.28,7
30.31350,94.75800,98.88,7
30.31350,94.75983,98.79,7
30.31350,94.76167,108.90,7
30.31350,94.76350,105.66,7
30.31350,94.76533,101.50,7
30.31350,94.76717,115.17,7
30.31350,94.76900,116.69,7
30.31350,94.77083,105.81,7
30.31350,94.77267,116.24,7
30.31350,94.77450,94.60,7
30.31350,94.77633,111.09,7
30.31350,94.77817,45.87,7
30.31350,94.78000,81.57,7
30.31350,94.78183,86.79,7
30.31350,94.78367,70.65,7
30.31350,94.78550,54.38,7
30.31350,94.78733,59.92,7
30.31350,94.78917,48.91,7
30.31350,94.79100,43.61,7
30.31350,94.79283,73.25,7
30.31350,94.79467,38.51,7
30.31350,94.79650,76.84,7
30.31350,94.79833,39.33,7
30.31350,94.80017,39.74,7
30.31350,94.80200,40.16,7
30.31350,94.80383,40.57,7
30.31350,94.80567,89.34,7
30.31350,94.80750,110.22,7
30.31350,94.80933,124.65,7
30.31350,94.81117,120.17,7
30.31350,94.81300,134.76,7
30.31350,94.81483,128.65,7
30.31350,94.81667,140.17,8
30.31350,94.81850,135.74,7
30.31350,94.82033,126.81,7
30.31350,94.82217,115.78,7
30.31350,94.82400,131.35,7
30.31350,94.82583,142.54,8
30.31350,94.82767,143.13,9
30.31350,94.82950,138.84,7
30.31350,94.83133,142.42,8
30.31350,94.83317,145.94,9
30.31350,94.83500,149.73,11
30.31350,94.83683,136.03,7
30.31350,94.83867,144.73,9
30.31350,94.84050,142.14,8
30.31350,94.84233,153.56,12
30.31350,94.84417,154.07,-1
30.31350,94.84600,152.33,12
30.31350,94.84783,150.80,11
30.31350,94.84967,147.59,10
30.31350,94.85150,131.31,7
30.31350,94.85333,152.69,12
30.31350,94.85517,147.50,10
30.31350,94.85700,153.54,12
30.31350,94.85883,157.47,-1
30.31350,94.86067,156.51,-1
30.31350,94.86250,153.40,12
30.31350,94.86433,152.65,12
30.31350,94.86617,150.75,11
30.31350,94.86800,145.69,9
30.31350,94.86983,125.87,7
30.31350,94.87167,149.32,11
30.31350,94.87350,149.46,11
30.31350,94.87533,137.54,7
30.31350,94.87717,151.33,11
30.31350,94.87900,155.18,-1
30.31350,94.88083,154.77,-1
30.31350,94.88267,151.79,12
30.31350,94.88450,158.54,-1
30.31350,94.88633,159.27,-1
30.31350,94.88817,162.09,-1
30.31350,94.89000,161.85,-1
30.31533,94.67000,164.10,-1
30.31533,94.67183,163.77,-1
30.31533,94.67367,169.50,-1
30.31533,94.67550,152.03,12
30.31533,94.67733,152.95,12
30.31533,94.67917,149.29,11
30.31533,94.68100,143.33,9
30.31533,94.68283,140.29,8
30.31533,94.68467,139.88,7
30.31533,94.68650,140.77,8
30.31533,94.68833,137.81,7
30.31533,94.69017,136.54,7
30.31533,94.69200,136.34,7
30.31533,94.69383,134.96,7
30.31533,94.69567,125.78,7
30.31533,94.69750,143.69,9
30.31533,94.69933,144.30,9
30.31533,94.70117,144.74,9
30.31533,94.70300,144.55,9
30.31533,94.70483,144.29,9
30.31533,94.70667,144.27,9
30.31533,94.70850,144.72,9
30.31533,94.71033,144.95,9
30.31533,94.71217,145.62,9
30.31533,94.71400,146.13,10
30.31533,94.71583,145.43,9
30.31533,94.71767,145.27,9
30.31533,94.71950,144.46,9
30.31533,94.72133,142.73,8
30.31533,94.72317,137.23,7
30.31533,94.72500,137.07,7
30.31533,94.72683,133.01,7
30.31533,94.72867,130.25,7
30.31533,94.73050,126.82,7
30.31533,94.73233,124.34,7
30.31533,94.73417,122.34,7
30.31533,94.73600,120.73,7
30.31533,94.73783,115.75,7
30.31533,94.73967,123.26,7
30.31533,94.74150,123.09,7
30.31533,94.74333,120.04,7
30.31533,94.74517,122.31,7
30.31533,94.74700,42.26,7
30.31533,94.74883,41.88,7
30.31533,94.75067,85.35,7
30.31533,94.75250,122.33,7
30.31533,94.75433,106.07,7
30.31533,94.75617,125.00,7
30.31533,94.75800,91.47,7
30.31533,94.75983,95.13,7
30.31533,94.76167,105.97,7
30.31533,94.76350,92.17,7
30.31533,94.76533,94.09,7
30.31533,94.76717,104.81,7
30.31533,94.76900,101.70,7
30.31533,94.77083,95.40,7
30.31533,94.77267,95.70,7
30.31533,94.77450,97.31,7
30.31533,94.77633,96.77,7
30.31533,94.77817,53.87,7
30.31533,94.78000,79.73,7
30.31533,94.78183,86.54,7
30.31533,94.78367,63.02,7
30.31533,94.78550,60.89,7
30.31533,94.78733,49.52,7
30.31533,94.78917,53.35,7
30.31533,94.79100,37.88,7
30.31533,94.79283,37.44,7
30.31533,94.79467,37.89,7
30.31533,94.79650,38.36,7
30.31533,94.79833,38.83,7
30.31533,94.80017,60.27,7
30.31533,94.80200,39.75,7
30.31533,94.80383,40.20,7
30.31533,94.80567,78.25,7
30.31533,94.80750,41.06,7
30.31533,94.80933,41.47,7
30.31533,94.81117,106.66,7
30.31533,94.81300,122.18,7
30.31533,94.81483,126.67,7
30.31533,94.81667,129.19,7
30.31533,94.81850,118.90,7
30.31533,94.82033,107.62,7
30.31533,94.82217,117.18,7
30.31533,94.82400,111.58,7
30.31533,94.82583,114.29,7
30.31533,94.82767,128.64,7
30.31533,94.82950,137.93,7
30.31533,94.83133,139.19,7
30.31533,94.83317,140.91,8
30.31533,94.83500,139.75,7
30.31533,94.83683,144.75,9
30.31533,94.83867,143.16,9
30.31533,94.84050,142.21,8
30.31533,94.84233,150.51,11
30.31533,94.84417,151.60,12
30.31533,94.84600,151.19,11
30.31533,94.84783,149.57,11
30.31533,94.84967,145.90,9
30.31533,94.85150,141.84,8
30.31533,94.85333,146.02,10
30.31533,94.85517,147.67,10
30.31533,94.85700,152.44,12
30.31533,94.85883,154.63,-1
30.31533,94.86067,152.41,12
30.31533,94.86250,151.15,11
30.31533,94.86433,149.20,11
30.31533,94.86617,147.32,10
30.31533,94.86800,146.63,10
30.31533,94.86983,143.94,9
30.31533,94.87167,148.90,10
30.31533,94.87350,145.15,9
30.31533,94.87533,145.62,9
30.31533,94.87717,151.56,12
30.31533,94.87900,145.83,9
30.31533,94.88083,153.04,12
30.31533,94.88267,154.82,-1
30.31533,94.88450,152.18,12
30.31533,94.88633,159.42,-1
30.31533,94.88817,160.61,-1
30.31533,94.89000,160.56,-1
30.31717,94.67000,166.51,-1
30.31717,94.67183,170.51,-1
30.31717,94.67367,143.03,9
30.31717,94.67550,148.08,10
30.31717,94.67733,144.23,9
30.31717,94.67917,141.25,8
30.31717,94.68100,142.24,8
30.31717,94.68283,139.27,7
30.31717,94.68467,138.85,7
30.31717,94.68650,137.21,7
30.31717,94.68833,135.59,7
30.31717,94.69017,134.69,7
30.31717,94.69200,135.23,7
30.31717,94.69383,130.18,7
30.31717,94.69567,140.74,8
30.31717,94.69750,141.64,8
30.31717,94.69933,142.60,8
30.31717,94.70117,143.52,9
30.31717,94.70300,138.89,7
30.31717,94.70483,137.52,7
30.31717,94.70667,131.36,7
30.31717,94.70850,141.97,8
30.31717,94.71033,142.89,8
30.31717,94.71217,142.95,8
30.31717,94.71400,144.16,9
30.31717,94.71583,144.66,9
30.31717,94.71767,144.75,9
30.31717,94.71950,144.82,9
30.31717,94.72133,142.53,8
30.31717,94.72317,131.65,7
30.31717,94.72500,137.96,7
30.31717,94.72683,132.80,7
30.31717,94.72867,129.74,7
30.31717,94.73050,122.92,7
30.31717,94.73233,121.22,7
30.31717,94.73417,119.68,7
30.31717,94.73600,113.21,7
30.31717,94.73783,106.37,7
30.31717,94.73967,106.41,7
30.31717,94.74150,107.34,7
30.31717,94.74333,125.28,7
30.31717,94.74517,42.44,7
30.31717,94.74700,42.04,7
30.31717,94.74883,41.64,7
30.31717,94.75067,41.21,7
30.31717,94.75250,142.71,8
30.31717,94.75433,120.42,7
30.31717,94.75617,108.18,7
30.31717,94.75800,87.75,7
30.31717,94.75983,108.94,7
30.31717,94.76167,107.64,7
30.31717,94.76350,101.62,7
30.31717,94.76533,94.25,7
30.31717,94.76717,93.76,7
30.31717,94.76900,103.83,7
30.31717,94.77083,101.87,7
30.31717,94.77267,108.15,7
30.31717,94.77450,102.78,7
30.31717,94.77633,101.41,7
30.31717,94.77817,80.52,7
30.31717,94.78000,95.22,7
30.31717,94.78183,87.64,7
30.31717,94.78367,54.44,7
30.31717,94.78550,61.26,7
30.31717,94.78733,51.16,7
30.31717,94.78917,46.35,7
30.31717,94.79100,45.61,7
30.31717,94.79283,36.74,7
30.31717,94.79467,37.26,7
30.31717,94.79650,77.66,7
30.31717,94.79833,109.69,7
30.31717,94.80017,38.84,7
30.31717,94.80200,39.35,7
30.31717,94.80383,39.84,7
30.31717,94.80567,80.25,7
30.31717,94.80750,40.77,7
30.31717,94.80933,41.21,7
30.31717,94.81117,41.63,7
30.31717,94.81300,105.79,7
30.31717,94.81483,112.11,7
30.31717,94.81667,50.86,7
30.31717,94.81850,43.18,7
30.31717,94.82033,114.81,7
30.31717,94.82217,120.63,7
30.31717,94.82400,123.06,7
30.31717,94.82583,117.44,7
30.31717,94.82767,123.33,7
30.31717,94.82950,121.69,7
30.31717,94.83133,120.95,7
30.31717,94.83317,140.35,8
30.31717,94.83500,144.00,9
30.31717,94.83683,136.86,7
30.31717,94.83867,144.47,9
30.31717,94.84050,142.04,8
30.31717,94.84233,148.30,10
30.31717,94.84417,148.07,10
30.31717,94.84600,149.01,11
30.31717,94.84783,148.56,10
30.31717,94.84967,146.47,10
30.31717,94.85150,143.43,9
30.31717,94.85333,124.57,7
30.31717,94.85517,148.93,10
30.31717,94.85700,150.19,11
30.31717,94.85883,147.42,10
30.31717,94.86067,144.86,9
30.31717,94.86250,144.36,9
30.31717,94.86433,143.39,9
30.31717,94.86617,142.96,8
30.31717,94.86800,144.83,9
30.31717,94.86983,142.68,8
30.31717,94.87167,139.59,7
30.31717,94.87350,138.73,7
30.31717,94.87533,150.06,11
30.31717,94.87717,150.03,11
30.31717,94.87900,152.71,12
30.31717,94.88083,155.97,-1
30.31717,94.88267,149.28,11
30.31717,94.88450,154.21,-1
30.31717,94.88633,158.01,-1
30.31717,94.88817,159.49,-1
30.31717,94.89000,158.99,-1
30.31900,94.67000,162.90,-1
30.31900,94.67183,145.74,9
30.31900,94.67367,144.26,9
30.31900,94.67550,140.48,8
30.31900,94.67733,145.32,9
30.31900,94.67917,141.76,8
30.31900,94.68100,140.96,8
30.31900,94.68283,140.79,8
30.31900,94.68467,140.38,8
30.31900,94.68650,141.53,8
30.31900,94.68833,138.21,7
30.31900,94.69017,136.48,7
30.31900,94.69200,135.76,7
30.31900,94.69383,134.59,7
30.31900,94.69567,124.86,7
30.31900,94.69750,124.59,7
30.31900,94.69933,140.06,8
30.31900,94.70117,148.16,10
30.31900,94.70300,143.64,9
30.31900,94.70483,133.87,7
30.31900,94.70667,139.23,7
30.31900,94.70850,141.00,8
30.31900,94.71033,134.57,7
30.31900,94.71217,130.67,7
30.31900,94.71400,127.68,7
30.31900,94.71583,128.25,7
30.31900,94.71767,125.47,7
30.31900,94.71950,127.88,7
30.31900,94.72133,133.14,7
30.31900,94.72317,140.00,8
30.31900,94.72500,134.96,7
30.31900,94.72683,134.50,7
30.31900,94.72867,130.68,7
30.31900,94.73050,124.46,7
30.31900,94.73233,117.96,7
30.31900,94.73417,118.57,7
30.31900,94.73600,107.99,7
30.31900,94.73783,74.38,7
30.31900,94.73967,43.40,7
30.31900,94.74150,43.03,7
30.31900,94.74333,105.19,7
30.31900,94.74517,42.26,7
30.31900,94.74700,41.84,7
30.31900,94.74883,41.42,7
30.31900,94.75067,40.97,7
30.31900,94.75250,124.75,7
30.31900,94.75433,40.02,7
30.31900,94.75617,39.51,7
30.31900,94.75800,77.67,7
30.31900,94.75983,95.37,7
30.31900,94.76167,59.48,7
30.31900,94.76350,67.86,7
30.31900,94.76533,95.96,7
30.31900,94.76717,96.50,7
30.31900,94.76900,100.03,7
30.31900,94.77083,103.89,7
30.31900,94.77267,105.05,7
30.31900,94.77450,110.55,7
30.31900,94.77633,107.73,7
30.31900,94.77817,82.65,7
30.31900,94.78000,83.48,7
30.31900,94.78183,87.42,7
30.31900,94.78367,52.50,7
30.31900,94.78550,45.46,7
30.31900,94.78733,47.95,7
30.31900,94.78917,55.64,7
30.31900,94.79100,46.00,7
30.31900,94.79283,36.61,7
30.31900,94.79467,36.64,7
30.31900,94.79650,37.25,7
30.31900,94.79833,83.45,7
30.31900,94.80017,38.42,7
30.31900,94.80200,89.70,7
30.31900,94.80383,39.50,7
30.31900,94.80567,86.62,7
30.31900,94.80750,61.28,7
30.31900,94.80933,85.90,7
30.31900,94.81117,56.38,7
30.31900,94.81300,41.84,7
30.31900,94.81483,92.16,7
30.31900,94.81667,96.79,7
30.31900,94.81850,111.29,7
30.31900,94.82033,131.99,7
30.31900,94.82217,129.81,7
30.31900,94.82400,128.62,7
30.31900,94.82583,126.81,7
30.31900,94.82767,125.78,7
30.31900,94.82950,121.97,7
30.31900,94.83133,112.34,7
30.31900,94.83317,103.66,7
30.31900,94.83500,133.91,7
30.31900,94.83683,140.18,8
30.31900,94.83867,136.58,7
30.31900,94.84050,138.33,7
30.31900,94.84233,140.53,8
30.31900,94.84417,145.20,9
30.31900,94.84600,137.15,7
30.31900,94.84783,130.49,7
30.31900,94.84967,131.61,7
30.31900,94.85150,142.44,8
30.31900,94.85333,141.13,8
30.31900,94.85517,143.38,9
30.31900,94.85700,142.75,8
30.31900,94.85883,133.30,7
30.31900,94.86067,136.62,7
30.31900,94.86250,147.77,10
30.31900,94.86433,144.86,9
30.31900,94.86617,142.30,8
30.31900,94.86800,143.53,9
30.31900,94.86983,142.60,8
30.31900,94.87167,139.31,7
30.31900,94.87350,133.39,7
30.31900,94.87533,145.91,9
30.31900,94.87717,150.90,11
30.31900,94.87900,146.34,10
30.31900,94.88083,146.57,10
30.31900,94.88267,159.41,-1
30.31900,94.88450,154.69,-1
30.31900,94.88633,155.97,-1
30.31900,94.88817,140.64,8
30.31900,94.89000,150.25,11
30.32083,94.67000,155.51,-1
30.32083,94.67183,143.07,9
30.32083,94.67367,144.51,9
30.32083,94.67550,139.73,7
30.32083,94.67733,136.71,7
30.32083,94.67917,138.05,7
30.32083,94.68100,137.93,7
30.32083,94.68283,137.83,7
30.32083,94.68467,137.69,7
30.32083,94.68650,134.19,7
30.32083,94.68833,129.56,7
30.32083,94.69017,129.71,7
30.32083,94.69200,129.85,7
30.32083,94.69383,123.22,7
30.32083,94.69567,133.01,7
30.32083,94.69750,132.73,7
30.32083,94.69933,137.24,7
30.32083,94.70117,144.42,9
30.32083,94.70300,137.52,7
30.32083,94.70483,149.63,11
30.32083,94.70667,145.97,9
30.32083,94.70850,133.75,7
30.32083,94.71033,132.02,7
30.32083,94.71217,134.10,7
30.32083,94.71400,135.58,7
30.32083,94.71583,137.51,7
30.32083,94.71767,139.12,7
30.32083,94.71950,139.90,7
30.32083,94.72133,137.01,7
30.32083,94.72317,131.81,7
30.32083,94.72500,133.64,7
30.32083,94.72683,129.58,7
30.32083,94.72867,122.39,7
30.32083,94.73050,102.53,7
30.32083,94.73233,99.93,7
30.32083,94.73417,100.66,7
30.32083,94.73600,73.72,7
30.32083,94.73783,43.64,7
30.32083,94.73967,43.28,7
30.32083,94.74150,42.90,7
30.32083,94.74333,102.07,7
30.32083,94.74517,42.10,7
30.32083,94.74700,41.67,7
30.32083,94.74883,98.75,7
30.32083,94.75067,40.75,7
30.32083,94.75250,105.07,7
30.32083,94.75433,126.59,7
30.32083,94.75617,39.20,7
30.32083,94.75800,74.76,7
30.32083,94.75983,112.13,7
30.32083,94.76167,53.95,7
30.32083,94.76350,88.91,7
30.32083,94.76533,78.46,7
30.32083,94.76717,81.69,7
30.32083,94.76900,94.71,7
30.32083,94.77083,99.14,7
30.32083,94.77267,108.60,7
30.32083,94.77450,113.63,7
30.32083,94.77633,110.65,7
30.32083,94.77817,42.60,7
30.32083,94.78000,66.81,7
30.32083,94.78183,96.38,7
30.32083,94.78367,49.83,7
30.32083,94.78550,51.82,7
30.32083,94.78733,51.19,7
30.32083,94.78917,42.18,7
30.32083,94.79100,47.94,7
30.32083,94.79283,43.74,7
30.32083,94.79467,36.03,7
30.32083,94.79650,36.72,7
30.32083,94.79833,37.39,7
30.32083,94.80017,38.02,7
30.32083,94.80200,38.62,7
30.32083,94.80383,39.20,7
30.32083,94.80567,39.74,7
30.32083,94.80750,106.49,7
30.32083,94.80933,101.78,7
30.32083,94.81117,95.69,7
30.32083,94.81300,41.67,7
30.32083,94.81483,42.11,7
30.32083,94.81667,135.55,7
30.32083,94.81850,129.88,7
30.32083,94.82033,134.68,7
30.32083,94.82217,129.96,7
30.32083,94.82400,125.56,7
30.32083,94.82583,122.94,7
30.32083,94.82767,117.73,7
30.32083,94.82950,91.05,7
30.32083,94.83133,84.97,7
30.32083,94.83317,45.56,7
30.32083,94.83500,45.84,7
30.32083,94.83683,112.97,7
30.32083,94.83867,131.30,7
30.32083,94.84050,136.49,7
30.32083,94.84233,135.28,7
30.32083,94.84417,137.90,7
30.32083,94.84600,137.04,7
30.32083,94.84783,132.71,7
30.32083,94.84967,133.13,7
30.32083,94.85150,134.33,7
30.32083,94.85333,132.80,7
30.32083,94.85517,131.03,7
30.32083,94.85700,134.42,7
30.32083,94.85883,131.46,7
30.32083,94.86067,131.22,7
30.32083,94.86250,128.49,7
30.32083,94.86433,149.03,11
30.32083,94.86617,145.84,9
30.32083,94.86800,144.13,9
30.32083,94.86983,144.62,9
30.32083,94.87167,139.34,7
30.32083,94.87350,133.01,7
30.32083,94.87533,141.89,8
30.32083,94.87717,147.03,10
30.32083,94.87900,136.48,7
30.32083,94.88083,151.28,11
30.32083,94.88267,148.74,10
30.32083,94.88450,155.42,-1
30.32083,94.88633,156.52,-1
30.32083,94.88817,156.08,-1
30.32083,94.89000,155.64,-1
30.32267,94.67000,155.79,-1
30.32267,94.67183,149.60,11
30.32267,94.67367,142.72,8
30.32267,94.67550,143.97,9
30.32267,94.67733,138.32,7
30.32267,94.67917,137.79,7
30.32267,94.68100,138.11,7
30.32267,94.68283,137.06,7
30.32267,94.68467,132.44,7
30.32267,94.68650,124.06,7
30.32267,94.68833,129.88,7
30.32267,94.69017,129.21,7
30.32267,94.69200,121.59,7
30.32267,94.69383,128.29,7
30.32267,94.69567,130.25,7
30.32267,94.69750,132.99,7
30.32267,94.69933,137.25,7
30.32267,94.70117,143.65,9
30.32267,94.70300,141.36,8
30.32267,94.70483,149.32,11
30.32267,94.70667,149.21,11
30.32267,94.70850,143.26,9
30.32267,94.71033,123.15,7
30.32267,94.71217,126.12,7
30.32267,94.71400,126.38,7
30.32267,94.71583,128.20,7
30.32267,94.71767,129.55,7
30.32267,94.71950,131.86,7
30.32267,94.72133,131.13,7
30.32267,94.72317,125.18,7
30.32267,94.72500,127.02,7
30.32267,94.72683,123.35,7
30.32267,94.72867,109.86,7
30.32267,94.73050,86.34,7
30.32267,94.73233,44.57,7
30.32267,94.73417,60.59,7
30.32267,94.73600,43.90,7
30.32267,94.73783,43.54,7
30.32267,94.73967,43.17,7
30.32267,94.74150,42.79,7
30.32267,94.74333,95.16,7
30.32267,94.74517,41.96,7
30.32267,94.74700,106.37,7
30.32267,94.74883,41.06,7
30.32267,94.75067,40.57,7
30.32267,94.75250,92.96,7
30.32267,94.75433,94.01,7
30.32267,94.75617,111.84,7
30.32267,94.75800,79.73,7
30.32267,94.75983,81.38,7
30.32267,94.76167,109.25,7
30.32267,94.76350,91.30,7
30.32267,94.76533,104.32,7
30.32267,94.76717,91.94,7
30.32267,94.76900,96.71,7
30.32267,94.77083,94.05,7
30.32267,94.77267,98.48,7
30.32267,94.77450,115.92,7
30.32267,94.77633,110.09,7
30.32267,94.77817,41.78,7
30.32267,94.78000,31.07,7
30.32267,94.78183,49.41,7
30.32267,94.78367,52.57,7
30.32267,94.78550,42.60,7
30.32267,94.78733,47.41,7
30.32267,94.78917,48.89,7
30.32267,94.79100,41.99,7
30.32267,94.79283,38.63,7
30.32267,94.79467,35.45,7
30.32267,94.79650,36.24,7
30.32267,94.79833,36.98,7
30.32267,94.80017,37.67,7
30.32267,94.80200,38.32,7
30.32267,94.80383,38.93,7
30.32267,94.80567,86.36,7
30.32267,94.80750,96.73,7
30.32267,94.80933,113.65,7
30.32267,94.81117,41.05,7
30.32267,94.81300,41.52,7
30.32267,94.81483,83.78,7
30.32267,94.81667,149.81,11
30.32267,94.81850,135.85,7
30.32267,94.82033,108.63,7
30.32267,94.82217,101.41,7
